date,hour,energy_kWh
3/18/2014,22,0.882
3/18/2014,23,1.828
3/19/2014,0,0.701
3/19/2014,1,0.509
3/19/2014,2,0.516
3/19/2014,3,0.525
3/19/2014,4,1.129
3/19/2014,5,0.983
3/19/2014,6,0.529
3/19/2014,7,0.562
3/19/2014,8,1.579
3/19/2014,9,0.897
3/19/2014,10,2.038
3/19/2014,11,1.548
3/19/2014,12,0.722
3/19/2014,13,0.749
3/19/2014,14,0.653
3/19/2014,15,0.605
3/19/2014,16,1.103
3/19/2014,17,1.598
3/19/2014,18,3.162
3/19/2014,19,2.579
3/19/2014,20,1.111
3/19/2014,21,1.886
3/19/2014,22,1.64
3/19/2014,23,2.524
3/20/2014,0,0.504
3/20/2014,1,0.614
3/20/2014,2,0.619
3/20/2014,3,0.626
3/20/2014,4,0.552
3/20/2014,5,0.501
3/20/2014,6,0.527
3/20/2014,7,0.529
3/20/2014,8,0.719
3/20/2014,9,0.974
3/20/2014,10,0.935
3/20/2014,11,0.628
3/20/2014,12,0.805
3/20/2014,13,0.581
3/20/2014,14,0.622
3/20/2014,15,0.601
3/20/2014,16,1.418
3/20/2014,17,1.167
3/20/2014,18,1.06
3/20/2014,19,0.787
3/20/2014,20,0.829
3/20/2014,21,1.247
3/20/2014,22,1.79
3/20/2014,23,1.079
3/21/2014,0,1.014
3/21/2014,1,0.634
3/21/2014,2,0.542
3/21/2014,3,0.526
3/21/2014,4,0.527
3/21/2014,5,0.564
3/21/2014,6,0.649
3/21/2014,7,2.615
3/21/2014,8,1.494
3/21/2014,9,0.967
3/21/2014,10,1.681
3/21/2014,11,0.823
3/21/2014,12,1.061
3/21/2014,13,1.07
3/21/2014,14,0.762
3/21/2014,15,0.67
3/21/2014,16,1.531
3/21/2014,17,1.01
3/21/2014,18,1.034
3/21/2014,19,1.39
3/21/2014,20,2.389
3/21/2014,21,1.987
3/21/2014,22,1.612
3/21/2014,23,2.608
3/22/2014,0,1.236
3/22/2014,1,0.514
3/22/2014,2,0.513
3/22/2014,3,0.504
3/22/2014,4,0.572
3/22/2014,5,0.494
3/22/2014,6,0.554
3/22/2014,7,0.51
3/22/2014,8,1.055
3/22/2014,9,1.592
3/22/2014,10,2.262
3/22/2014,11,1.396
3/22/2014,12,2.575
3/22/2014,13,2.898
3/22/2014,14,1.645
3/22/2014,15,1.051
3/22/2014,16,1.403
3/22/2014,17,1.871
3/22/2014,18,1.815
3/22/2014,19,1.261
3/22/2014,20,1.624
3/22/2014,21,1.478
3/22/2014,22,1.45
3/22/2014,23,1.311
3/23/2014,0,1.192
3/23/2014,1,0.646
3/23/2014,2,0.535
3/23/2014,3,0.529
3/23/2014,4,0.515
3/23/2014,5,0.567
3/23/2014,6,0.539
3/23/2014,7,0.543
3/23/2014,8,0.815
3/23/2014,9,1.456
3/23/2014,10,0.735
3/23/2014,11,1.977
3/23/2014,12,0.787
3/23/2014,13,0.569
3/23/2014,14,0.538
3/23/2014,15,1.33
3/23/2014,16,1.268
3/23/2014,17,3.804
3/23/2014,18,1.613
3/23/2014,19,1.922
3/23/2014,20,1.641
3/23/2014,21,2.067
3/23/2014,22,1.079
3/23/2014,23,2.17
3/24/2014,0,1.271
3/24/2014,1,0.556
3/24/2014,2,0.54
3/24/2014,3,0.525
3/24/2014,4,0.547
3/24/2014,5,0.492
3/24/2014,6,0.553
3/24/2014,7,1.01
3/24/2014,8,0.741
3/24/2014,9,1.135
3/24/2014,10,1.969
3/24/2014,11,0.926
3/24/2014,12,1.608
3/24/2014,13,1.042
3/24/2014,14,0.693
3/24/2014,15,0.702
3/24/2014,16,0.855
3/24/2014,17,1.33
3/24/2014,18,1.108
3/24/2014,19,1.154
3/24/2014,20,1.282
3/24/2014,21,1.801
3/24/2014,22,1.271
3/24/2014,23,1.217
3/25/2014,0,0.786
3/25/2014,1,0.505
3/25/2014,2,0.552
3/25/2014,3,0.534
3/25/2014,4,0.508
3/25/2014,5,0.535
3/25/2014,6,0.505
3/25/2014,7,1.419
3/25/2014,8,2.34
3/25/2014,9,1.255
3/25/2014,10,1.795
3/25/2014,11,0.741
3/25/2014,12,1.671
3/25/2014,13,2.507
3/25/2014,14,2.123
3/25/2014,15,4.066
3/25/2014,16,2.464
3/25/2014,17,4.699
3/25/2014,18,1.303
3/25/2014,19,1.95
3/25/2014,20,1.694
3/25/2014,21,1.729
3/25/2014,22,2.325
3/25/2014,23,1.483
3/26/2014,0,0.672
3/26/2014,1,0.514
3/26/2014,2,0.562
3/26/2014,3,0.519
3/26/2014,4,0.503
3/26/2014,5,1.52
3/26/2014,6,0.504
3/26/2014,7,1.882
3/26/2014,8,2.643
3/26/2014,9,1.956
3/26/2014,10,0.808
3/26/2014,11,0.701
3/26/2014,12,0.624
3/26/2014,13,1.766
3/26/2014,14,0.792
3/26/2014,15,0.67
3/26/2014,16,0.949
3/26/2014,17,2.212
3/26/2014,18,1.833
3/26/2014,19,1.424
3/26/2014,20,1.712
3/26/2014,21,1.302
3/26/2014,22,1.198
3/26/2014,23,1.214
3/27/2014,0,0.891
3/27/2014,1,0.541
3/27/2014,2,0.547
3/27/2014,3,0.519
3/27/2014,4,0.524
3/27/2014,5,0.531
3/27/2014,6,0.496
3/27/2014,7,2.541
3/27/2014,8,2.969
3/27/2014,9,1.348
3/27/2014,10,0.815
3/27/2014,11,0.743
3/27/2014,12,0.742
3/27/2014,13,1.276
3/27/2014,14,0.818
3/27/2014,15,0.539
3/27/2014,16,1.074
3/27/2014,17,1.332
3/27/2014,18,1.788
3/27/2014,19,2.818
3/27/2014,20,3.996
3/27/2014,21,2.115
3/27/2014,22,2.062
3/27/2014,23,1.026
3/28/2014,0,0.585
3/28/2014,1,0.573
3/28/2014,2,0.564
3/28/2014,3,0.552
3/28/2014,4,0.548
3/28/2014,5,0.544
3/28/2014,6,0.566
3/28/2014,7,2.025
3/28/2014,8,2.713
3/28/2014,9,1.751
3/28/2014,10,1.33
3/28/2014,11,1.977
3/28/2014,12,0.705
3/28/2014,13,1.682
3/28/2014,14,0.736
3/28/2014,15,2.06
3/28/2014,16,2.092
3/28/2014,17,1.517
3/28/2014,18,1.086
3/28/2014,19,1.057
3/28/2014,20,1.69
3/28/2014,21,1.4
3/28/2014,22,2.354
3/28/2014,23,1.56
3/29/2014,0,1.002
3/29/2014,1,0.673
3/29/2014,2,0.548
3/29/2014,3,0.673
3/29/2014,4,1.312
3/29/2014,5,0.66
3/29/2014,6,1.417
3/29/2014,7,1.476
3/29/2014,8,2.901
3/29/2014,9,1.477
3/29/2014,10,2.94
3/29/2014,11,1.783
3/29/2014,12,1.131
3/29/2014,13,0.945
3/29/2014,14,1.17
3/29/2014,15,1.163
3/29/2014,16,0.983
3/29/2014,17,0.764
3/29/2014,18,3.01
3/29/2014,19,2.703
3/29/2014,20,1.436
3/29/2014,21,0.901
3/29/2014,22,1.211
3/29/2014,23,1.873
3/30/2014,0,1.337
3/30/2014,1,0.551
3/30/2014,2,0.509
3/30/2014,3,0.551
3/30/2014,4,1.514
3/30/2014,5,0.519
3/30/2014,6,1.318
3/30/2014,7,1.349
3/30/2014,8,2.613
3/30/2014,9,1.657
3/30/2014,10,0.989
3/30/2014,11,1.275
3/30/2014,12,2.042
3/30/2014,13,1.263
3/30/2014,14,1.403
3/30/2014,15,0.54
3/30/2014,16,1.58
3/30/2014,17,1.206
3/30/2014,18,1.933
3/30/2014,19,1.146
3/30/2014,20,1.17
3/30/2014,21,1.879
3/30/2014,22,1.652
3/30/2014,23,2.154
3/31/2014,0,0.626
3/31/2014,1,0.528
3/31/2014,2,0.496
3/31/2014,3,0.98
3/31/2014,4,1.164
3/31/2014,5,0.582
3/31/2014,6,1.008
3/31/2014,7,0.668
3/31/2014,8,1.036
3/31/2014,9,1.249
3/31/2014,10,1.876
3/31/2014,11,0.668
3/31/2014,12,1.205
3/31/2014,13,0.664
3/31/2014,14,0.92
3/31/2014,15,0.898
3/31/2014,16,0.807
3/31/2014,17,0.875
3/31/2014,18,1.636
3/31/2014,19,1.906
3/31/2014,20,2.322
3/31/2014,21,1.703
3/31/2014,22,1.141
3/31/2014,23,1.083
4/1/2014,0,0.559
4/1/2014,1,0.523
4/1/2014,2,0.58
4/1/2014,3,0.607
4/1/2014,4,0.51
4/1/2014,5,0.545
4/1/2014,6,0.534
4/1/2014,7,0.943
4/1/2014,8,1.068
4/1/2014,9,0.635
4/1/2014,10,2.113
4/1/2014,11,0.866
4/1/2014,12,0.666
4/1/2014,13,0.645
4/1/2014,14,0.765
4/1/2014,15,1.368
4/1/2014,16,5.188
4/1/2014,17,2.206
4/1/2014,18,2.244
4/1/2014,19,2.206
4/1/2014,20,1.153
4/1/2014,21,1.482
4/1/2014,22,1.308
4/1/2014,23,1.373
4/2/2014,0,0.564
4/2/2014,1,0.5
4/2/2014,2,0.649
4/2/2014,3,0.541
4/2/2014,4,0.537
4/2/2014,5,0.529
4/2/2014,6,0.547
4/2/2014,7,1.011
4/2/2014,8,1.209
4/2/2014,9,1.048
4/2/2014,10,1.814
4/2/2014,11,0.714
4/2/2014,12,0.748
4/2/2014,13,0.566
4/2/2014,14,0.58
4/2/2014,15,0.684
4/2/2014,16,1.163
4/2/2014,17,1.869
4/2/2014,18,2.307
4/2/2014,19,0.958
4/2/2014,20,1.304
4/2/2014,21,0.99
4/2/2014,22,1.143
4/2/2014,23,1.134
4/3/2014,0,0.943
4/3/2014,1,0.638
4/3/2014,2,0.554
4/3/2014,3,0.555
4/3/2014,4,0.503
4/3/2014,5,0.529
4/3/2014,6,0.545
4/3/2014,7,2.349
4/3/2014,8,2.381
4/3/2014,9,0.598
4/3/2014,10,1.912
4/3/2014,11,0.874
4/3/2014,12,0.954
4/3/2014,13,1.693
4/3/2014,14,0.537
4/3/2014,15,1.631
4/3/2014,16,1.126
4/3/2014,17,0.999
4/3/2014,18,2.134
4/3/2014,19,1.239
4/3/2014,20,1.308
4/3/2014,21,0.64
4/3/2014,22,1.02
4/3/2014,23,1.588
4/4/2014,0,0.637
4/4/2014,1,0.546
4/4/2014,2,0.499
4/4/2014,3,0.561
4/4/2014,4,1.097
4/4/2014,5,0.95
4/4/2014,6,0.532
4/4/2014,7,2.492
4/4/2014,8,2.386
4/4/2014,9,0.687
4/4/2014,10,2.144
4/4/2014,11,0.765
4/4/2014,12,1.191
4/4/2014,13,1.173
4/4/2014,14,1.049
4/4/2014,15,1.407
4/4/2014,16,1.045
4/4/2014,17,1.067
4/4/2014,18,3.051
4/4/2014,19,1.579
4/4/2014,20,1.298
4/4/2014,21,0.979
4/4/2014,22,1.273
4/4/2014,23,1.432
4/5/2014,0,0.627
4/5/2014,1,0.475
4/5/2014,2,0.514
4/5/2014,3,0.48
4/5/2014,4,0.486
4/5/2014,5,1.525
4/5/2014,6,0.617
4/5/2014,7,1.389
4/5/2014,8,2.34
4/5/2014,9,1.469
4/5/2014,10,2.296
4/5/2014,11,2.722
4/5/2014,12,1.874
4/5/2014,13,4.894
4/5/2014,14,3.054
4/5/2014,15,1.54
4/5/2014,16,3.741
4/5/2014,17,1.314
4/5/2014,18,0.717
4/5/2014,19,0.892
4/5/2014,20,1.62
4/5/2014,21,1.863
4/5/2014,22,1.987
4/5/2014,23,2.101
4/6/2014,0,0.495
4/6/2014,1,0.528
4/6/2014,2,0.474
4/6/2014,3,0.53
4/6/2014,4,0.493
4/6/2014,5,1.578
4/6/2014,6,0.5
4/6/2014,7,1.906
4/6/2014,8,2.786
4/6/2014,9,1.059
4/6/2014,10,1.242
4/6/2014,11,1.602
4/6/2014,12,1.009
4/6/2014,13,0.804
4/6/2014,14,0.487
4/6/2014,15,1.429
4/6/2014,16,2.604
4/6/2014,17,0.757
4/6/2014,18,0.968
4/6/2014,19,2.23
4/6/2014,20,1.408
4/6/2014,21,1.575
4/6/2014,22,2.366
4/6/2014,23,1.499
4/7/2014,0,0.528
4/7/2014,1,0.528
4/7/2014,2,0.482
4/7/2014,3,0.506
4/7/2014,4,0.473
4/7/2014,5,0.478
4/7/2014,6,0.508
4/7/2014,7,1.45
4/7/2014,8,2.366
4/7/2014,9,0.848
4/7/2014,10,2.435
4/7/2014,11,1.187
4/7/2014,12,0.932
4/7/2014,13,1.095
4/7/2014,14,1.064
4/7/2014,15,1.149
4/7/2014,16,1.076
4/7/2014,17,1.039
4/7/2014,18,1.072
4/7/2014,19,0.853
4/7/2014,20,1.125
4/7/2014,21,0.77
4/7/2014,22,0.909
4/7/2014,23,1.203
4/8/2014,0,0.503
4/8/2014,1,0.524
4/8/2014,2,0.483
4/8/2014,3,0.505
4/8/2014,4,0.49
4/8/2014,5,0.484
4/8/2014,6,0.512
4/8/2014,7,1.33
4/8/2014,8,1.467
4/8/2014,9,0.745
4/8/2014,10,0.732
4/8/2014,11,0.653
4/8/2014,12,0.541
4/8/2014,13,0.549
4/8/2014,14,0.552
4/8/2014,15,0.597
4/8/2014,16,0.702
4/8/2014,17,0.766
4/8/2014,18,0.868
4/8/2014,19,0.96
4/8/2014,20,0.82
4/8/2014,21,0.931
4/8/2014,22,0.853
4/8/2014,23,0.547
4/9/2014,0,0.482
4/9/2014,1,0.517
4/9/2014,2,0.473
4/9/2014,3,0.477
4/9/2014,4,1.083
4/9/2014,5,1.008
4/9/2014,6,0.965
4/9/2014,7,2.017
4/9/2014,8,2.332
4/9/2014,9,0.509
4/9/2014,10,1.676
4/9/2014,11,0.637
4/9/2014,12,0.617
4/9/2014,13,0.525
4/9/2014,14,0.583
4/9/2014,15,0.606
4/9/2014,16,0.611
4/9/2014,17,0.508
4/9/2014,18,0.543
4/9/2014,19,1.041
4/9/2014,20,1.327
4/9/2014,21,0.965
4/9/2014,22,1.195
4/9/2014,23,1.708
4/10/2014,0,0.709
4/10/2014,1,0.484
4/10/2014,2,0.507
4/10/2014,3,0.486
4/10/2014,4,0.467
4/10/2014,5,0.509
4/10/2014,6,0.727
4/10/2014,7,2.662
4/10/2014,8,2.608
4/10/2014,9,0.632
4/10/2014,10,0.631
4/10/2014,11,1.595
4/10/2014,12,0.623
4/10/2014,13,0.62
4/10/2014,14,0.758
4/10/2014,15,0.581
4/10/2014,16,0.697
4/10/2014,17,0.94
4/10/2014,18,2.187
4/10/2014,19,2.727
4/10/2014,20,0.82
4/10/2014,21,0.623
4/10/2014,22,1
4/10/2014,23,1.166
4/11/2014,0,0.782
4/11/2014,1,0.531
4/11/2014,2,0.568
4/11/2014,3,0.548
4/11/2014,4,0.522
4/11/2014,5,0.578
4/11/2014,6,0.941
4/11/2014,7,2.096
4/11/2014,8,2.666
4/11/2014,9,1.064
4/11/2014,10,0.865
4/11/2014,11,0.534
4/11/2014,12,1.387
4/11/2014,13,0.559
4/11/2014,14,0.875
4/11/2014,15,0.662
4/11/2014,16,0.585
4/11/2014,17,0.861
4/11/2014,18,1.018
4/11/2014,19,1.1
4/11/2014,20,1.151
4/11/2014,21,0.88
4/11/2014,22,0.664
4/11/2014,23,1.242
4/12/2014,0,0.749
4/12/2014,1,0.493
4/12/2014,2,0.633
4/12/2014,3,0.483
4/12/2014,4,0.495
4/12/2014,5,0.516
4/12/2014,6,1.036
4/12/2014,7,1.155
4/12/2014,8,2.499
4/12/2014,9,0.509
4/12/2014,10,2.001
4/12/2014,11,1.067
4/12/2014,12,1.424
4/12/2014,13,1.365
4/12/2014,14,0.901
4/12/2014,15,0.709
4/12/2014,16,1.284
4/12/2014,17,1.779
4/12/2014,18,1.357
4/12/2014,19,1.471
4/12/2014,20,2.241
4/12/2014,21,3.683
4/12/2014,22,0.799
4/12/2014,23,1.218
4/13/2014,0,1.321
4/13/2014,1,0.741
4/13/2014,2,0.643
4/13/2014,3,0.589
4/13/2014,4,0.637
4/13/2014,5,0.598
4/13/2014,6,0.812
4/13/2014,7,1.358
4/13/2014,8,2.419
4/13/2014,9,1.577
4/13/2014,10,1.145
4/13/2014,11,1.666
4/13/2014,12,0.62
4/13/2014,13,0.636
4/13/2014,14,0.618
4/13/2014,15,1.178
4/13/2014,16,2.915
4/13/2014,17,1.693
4/13/2014,18,2.464
4/13/2014,19,1.931
4/13/2014,20,1.179
4/13/2014,21,1.443
4/13/2014,22,0.935
4/13/2014,23,1.224
4/14/2014,0,0.661
4/14/2014,1,0.526
4/14/2014,2,0.485
4/14/2014,3,0.504
4/14/2014,4,0.519
4/14/2014,5,0.502
4/14/2014,6,0.555
4/14/2014,7,1.615
4/14/2014,8,2.641
4/14/2014,9,1.089
4/14/2014,10,0.885
4/14/2014,11,0.857
4/14/2014,12,0.914
4/14/2014,13,0.873
4/14/2014,14,0.873
4/14/2014,15,0.685
4/14/2014,16,0.878
4/14/2014,17,2.117
4/14/2014,18,1.155
4/14/2014,19,1.098
4/14/2014,20,1.021
4/14/2014,21,1.032
4/14/2014,22,0.89
4/14/2014,23,1.377
4/15/2014,0,0.557
4/15/2014,1,0.511
4/15/2014,2,0.521
4/15/2014,3,0.491
4/15/2014,4,0.518
4/15/2014,5,0.505
4/15/2014,6,0.503
4/15/2014,7,1.237
4/15/2014,8,1.043
4/15/2014,9,0.617
4/15/2014,10,1.135
4/15/2014,11,0.706
4/15/2014,12,0.656
4/15/2014,13,0.855
4/15/2014,14,1.378
4/15/2014,15,1.17
4/15/2014,16,3.785
4/15/2014,17,2.141
4/15/2014,18,2.241
4/15/2014,19,2.008
4/15/2014,20,1.699
4/15/2014,21,1.388
4/15/2014,22,1.06
4/15/2014,23,1.281
4/16/2014,0,0.572
4/16/2014,1,0.576
4/16/2014,2,0.578
4/16/2014,3,0.57
4/16/2014,4,0.546
4/16/2014,5,0.596
4/16/2014,6,0.947
4/16/2014,7,1.682
4/16/2014,8,2.053
4/16/2014,9,0.846
4/16/2014,10,1.389
4/16/2014,11,1.651
4/16/2014,12,0.491
4/16/2014,13,1.567
4/16/2014,14,0.801
4/16/2014,15,1.825
4/16/2014,16,1.116
4/16/2014,17,1.618
4/16/2014,18,1.536
4/16/2014,19,1.626
4/16/2014,20,1.742
4/16/2014,21,1.134
4/16/2014,22,1.165
4/16/2014,23,1.599
4/17/2014,0,0.87
4/17/2014,1,0.649
4/17/2014,2,0.664
4/17/2014,3,0.679
4/17/2014,4,0.654
4/17/2014,5,0.646
4/17/2014,6,0.836
4/17/2014,7,2.416
4/17/2014,8,2.14
4/17/2014,9,0.777
4/17/2014,10,1.852
4/17/2014,11,0.78
4/17/2014,12,1.322
4/17/2014,13,1.091
4/17/2014,14,1.751
4/17/2014,15,0.836
4/17/2014,16,1.097
4/17/2014,17,1.374
4/17/2014,18,2.4
4/17/2014,19,1.743
4/17/2014,20,1.675
4/17/2014,21,1.536
4/17/2014,22,1.067
4/17/2014,23,1.772
4/18/2014,0,1.029
4/18/2014,1,0.695
4/18/2014,2,0.688
4/18/2014,3,0.675
4/18/2014,4,0.699
4/18/2014,5,0.672
4/18/2014,6,1.617
4/18/2014,7,1.178
4/18/2014,8,2.505
4/18/2014,9,2.17
4/18/2014,10,1.23
4/18/2014,11,1.065
4/18/2014,12,1.247
4/18/2014,13,0.824
4/18/2014,14,0.866
4/18/2014,15,2.366
4/18/2014,16,2.168
4/18/2014,17,1.224
4/18/2014,18,1.769
4/18/2014,19,2.424
4/18/2014,20,1.347
4/18/2014,21,1.564
4/18/2014,22,1.376
4/18/2014,23,0.878
4/19/2014,0,0.911
4/19/2014,1,0.865
4/19/2014,2,0.673
4/19/2014,3,0.679
4/19/2014,4,0.674
4/19/2014,5,0.701
4/19/2014,6,0.648
4/19/2014,7,1.312
4/19/2014,8,2.889
4/19/2014,9,0.904
4/19/2014,10,1.805
4/19/2014,11,0.99
4/19/2014,12,1.806
4/19/2014,13,0.731
4/19/2014,14,0.779
4/19/2014,15,1.312
4/19/2014,16,3.322
4/19/2014,17,3.203
4/19/2014,18,3.67
4/19/2014,19,2.274
4/19/2014,20,1.534
4/19/2014,21,1.86
4/19/2014,22,1.426
4/19/2014,23,1.828
4/20/2014,0,3.791
4/20/2014,1,0.71
4/20/2014,2,0.672
4/20/2014,3,0.705
4/20/2014,4,0.651
4/20/2014,5,0.671
4/20/2014,6,1.524
4/20/2014,7,1.316
4/20/2014,8,2.704
4/20/2014,9,1.323
4/20/2014,10,1.89
4/20/2014,11,1.024
4/20/2014,12,1.101
4/20/2014,13,0.854
4/20/2014,14,4.397
4/20/2014,15,1.542
4/20/2014,16,0.982
4/20/2014,17,1.914
4/20/2014,18,1.52
4/20/2014,19,0.945
4/20/2014,20,0.851
4/20/2014,21,1.134
4/20/2014,22,2.322
4/20/2014,23,3.054
4/21/2014,0,2.607
4/21/2014,1,0.652
4/21/2014,2,0.664
4/21/2014,3,0.671
4/21/2014,4,0.646
4/21/2014,5,0.626
4/21/2014,6,0.669
4/21/2014,7,1.273
4/21/2014,8,3.044
4/21/2014,9,0.93
4/21/2014,10,2.249
4/21/2014,11,0.939
4/21/2014,12,0.859
4/21/2014,13,1.554
4/21/2014,14,1.756
4/21/2014,15,1.359
4/21/2014,16,1.038
4/21/2014,17,1.392
4/21/2014,18,1.057
4/21/2014,19,1.221
4/21/2014,20,1.501
4/21/2014,21,1.011
4/21/2014,22,1.049
4/21/2014,23,1.052
4/22/2014,0,0.926
4/22/2014,1,0.632
4/22/2014,2,0.675
4/22/2014,3,0.642
4/22/2014,4,0.665
4/22/2014,5,0.641
4/22/2014,6,0.635
4/22/2014,7,1.57
4/22/2014,8,2.774
4/22/2014,9,0.639
4/22/2014,10,0.645
4/22/2014,11,0.771
4/22/2014,12,0.696
4/22/2014,13,0.736
4/22/2014,14,0.727
4/22/2014,15,1.357
4/22/2014,16,0.94
4/22/2014,17,0.934
4/22/2014,18,0.886
4/22/2014,19,1.071
4/22/2014,20,1.501
4/22/2014,21,1.225
4/22/2014,22,1.131
4/22/2014,23,1.035
4/23/2014,0,0.808
4/23/2014,1,0.684
4/23/2014,2,0.676
4/23/2014,3,0.697
4/23/2014,4,0.674
4/23/2014,5,0.903
4/23/2014,6,1.407
4/23/2014,7,2.062
4/23/2014,8,1.68
4/23/2014,9,0.89
4/23/2014,10,2.514
4/23/2014,11,0.927
4/23/2014,12,0.899
4/23/2014,13,1.293
4/23/2014,14,1.402
4/23/2014,15,0.874
4/23/2014,16,0.777
4/23/2014,17,1.412
4/23/2014,18,1.495
4/23/2014,19,1.416
4/23/2014,20,1.41
4/23/2014,21,1.209
4/23/2014,22,1.326
4/23/2014,23,1.365
4/24/2014,0,0.705
4/24/2014,1,0.678
4/24/2014,2,0.684
4/24/2014,3,0.716
4/24/2014,4,0.672
4/24/2014,5,0.661
4/24/2014,6,0.944
4/24/2014,7,2.241
4/24/2014,8,2.714
4/24/2014,9,0.98
4/24/2014,10,0.741
4/24/2014,11,1.633
4/24/2014,12,0.949
4/24/2014,13,0.809
4/24/2014,14,1.105
4/24/2014,15,1.078
4/24/2014,16,0.811
4/24/2014,17,1.066
4/24/2014,18,1.49
4/24/2014,19,2.848
4/24/2014,20,2.795
4/24/2014,21,1.843
4/24/2014,22,1.552
4/24/2014,23,0.94
4/25/2014,0,0.691
4/25/2014,1,0.691
4/25/2014,2,0.666
4/25/2014,3,0.676
4/25/2014,4,0.682
4/25/2014,5,0.664
4/25/2014,6,1.73
4/25/2014,7,1.646
4/25/2014,8,2.764
4/25/2014,9,0.706
4/25/2014,10,2.181
4/25/2014,11,0.807
4/25/2014,12,0.678
4/25/2014,13,0.703
4/25/2014,14,0.669
4/25/2014,15,0.793
4/25/2014,16,1.005
4/25/2014,17,0.741
4/25/2014,18,0.986
4/25/2014,19,1.174
4/25/2014,20,1.203
4/25/2014,21,1.728
4/25/2014,22,0.94
4/25/2014,23,1.954
4/26/2014,0,0.815
4/26/2014,1,0.956
4/26/2014,2,0.668
4/26/2014,3,0.654
4/26/2014,4,0.699
4/26/2014,5,0.665
4/26/2014,6,0.667
4/26/2014,7,1.343
4/26/2014,8,2.854
4/26/2014,9,0.666
4/26/2014,10,2.244
4/26/2014,11,0.846
4/26/2014,12,0.709
4/26/2014,13,0.653
4/26/2014,14,0.661
4/26/2014,15,0.956
4/26/2014,16,1.288
4/26/2014,17,1.581
4/26/2014,18,2.191
4/26/2014,19,0.843
4/26/2014,20,0.83
4/26/2014,21,0.721
4/26/2014,22,1.141
4/26/2014,23,3.347
4/27/2014,0,0.658
4/27/2014,1,0.634
4/27/2014,2,0.693
4/27/2014,3,0.627
4/27/2014,4,0.616
4/27/2014,5,0.613
4/27/2014,6,1.773
4/27/2014,7,1.188
4/27/2014,8,2.464
4/27/2014,9,1.054
4/27/2014,10,0.927
4/27/2014,11,1.24
4/27/2014,12,1.727
4/27/2014,13,0.607
4/27/2014,14,0.664
4/27/2014,15,1.24
4/27/2014,16,3.638
4/27/2014,17,1.076
4/27/2014,18,0.778
4/27/2014,19,0.895
4/27/2014,20,1.033
4/27/2014,21,0.849
4/27/2014,22,1.225
4/27/2014,23,1.288
4/28/2014,0,0.604
4/28/2014,1,0.704
4/28/2014,2,0.616
4/28/2014,3,0.669
4/28/2014,4,0.608
4/28/2014,5,0.602
4/28/2014,6,1.313
4/28/2014,7,1.501
4/28/2014,8,2.594
4/28/2014,9,0.862
4/28/2014,10,1.914
4/28/2014,11,0.773
4/28/2014,12,0.876
4/28/2014,13,1.441
4/28/2014,14,0.729
4/28/2014,15,0.77
4/28/2014,16,0.669
4/28/2014,17,1.169
4/28/2014,18,2.002
4/28/2014,19,2.546
4/28/2014,20,0.919
4/28/2014,21,1.427
4/28/2014,22,2.666
4/28/2014,23,1.537
4/29/2014,0,0.634
4/29/2014,1,0.62
4/29/2014,2,0.737
4/29/2014,3,0.66
4/29/2014,4,0.645
4/29/2014,5,0.628
4/29/2014,6,0.62
4/29/2014,7,1.585
4/29/2014,8,1.679
4/29/2014,9,0.901
4/29/2014,10,1.268
4/29/2014,11,0.91
4/29/2014,12,0.738
4/29/2014,13,0.717
4/29/2014,14,0.821
4/29/2014,15,0.826
4/29/2014,16,2.959
4/29/2014,17,2.036
4/29/2014,18,1.239
4/29/2014,19,1.284
4/29/2014,20,1.968
4/29/2014,21,1.417
4/29/2014,22,1.65
4/29/2014,23,1.559
4/30/2014,0,0.649
4/30/2014,1,0.64
4/30/2014,2,0.659
4/30/2014,3,0.64
4/30/2014,4,0.773
4/30/2014,5,0.646
4/30/2014,6,0.647
4/30/2014,7,1.151
4/30/2014,8,0.774
4/30/2014,9,0.696
4/30/2014,10,0.626
4/30/2014,11,0.67
4/30/2014,12,0.63
4/30/2014,13,0.701
4/30/2014,14,0.765
4/30/2014,15,0.713
4/30/2014,16,0.879
4/30/2014,17,0.922
4/30/2014,18,1.373
4/30/2014,19,1.187
4/30/2014,20,1.24
4/30/2014,21,1.094
4/30/2014,22,0.955
4/30/2014,23,1.052
5/1/2014,0,0.648
5/1/2014,1,0.685
5/1/2014,2,0.644
5/1/2014,3,0.686
5/1/2014,4,0.724
5/1/2014,5,0.712
5/1/2014,6,0.642
5/1/2014,7,0.761
5/1/2014,8,1.019
5/1/2014,9,0.836
5/1/2014,10,0.975
5/1/2014,11,0.97
5/1/2014,12,0.729
5/1/2014,13,0.639
5/1/2014,14,0.756
5/1/2014,15,0.733
5/1/2014,16,0.674
5/1/2014,17,0.676
5/1/2014,18,1.795
5/1/2014,19,1.055
5/1/2014,20,1.308
5/1/2014,21,1.019
5/1/2014,22,0.949
5/1/2014,23,1.27
5/2/2014,0,0.677
5/2/2014,1,0.64
5/2/2014,2,0.658
5/2/2014,3,0.634
5/2/2014,4,0.656
5/2/2014,5,0.699
5/2/2014,6,0.671
5/2/2014,7,1.233
5/2/2014,8,0.884
5/2/2014,9,0.651
5/2/2014,10,0.74
5/2/2014,11,0.726
5/2/2014,12,0.834
5/2/2014,13,0.845
5/2/2014,14,0.675
5/2/2014,15,0.629
5/2/2014,16,0.968
5/2/2014,17,2.044
